,bankroll,alpha,binarize,fit_priorbool,span_value,test_size_value,ROI,Number_of_bets,0
1415,,1.0,0.5,False,0.2,6,-0.09275261324041793,287,73.38000000000005
1416,,1.0,0.5,False,0.2,7,-0.11729607250755275,662,22.350000000000072
1417,,1.0,0.5,False,0.2,8,-0.11570552147239255,652,24.560000000000066
1418,,1.0,0.5,False,0.2,9,-0.11217391304347817,644,27.760000000000062
1419,,1.0,0.5,False,0.2,10,-0.12731554160125588,637,18.900000000000013
1420,,1.0,0.5,False,0.3,1,-0.36257090012330445,1622,-488.0899999999998
1421,,1.0,0.5,False,0.3,2,-0.4001082055906222,1109,-343.72
1422,,1.0,0.5,False,0.3,3,-0.41140311804008917,449,-84.72000000000001
1423,,1.0,0.5,False,0.3,4,-0.38225419664268595,417,-59.40000000000002
1424,,1.0,0.5,False,0.3,5,-0.41008928571428577,448,-83.72000000000001
1425,,1.0,0.5,False,0.3,6,-0.3747337278106509,676,-153.32
1426,,1.0,0.5,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1427,,1.0,0.5,False,0.3,8,-0.402258064516129,1209,-386.3299999999999
1428,,1.0,0.5,False,0.3,9,-0.38666666666666677,420,-62.40000000000002
1429,,1.0,0.5,False,0.3,10,-0.4291841004184101,956,-310.30000000000007
1430,,1.0,0.5,False,0.4,1,-0.5357089898053753,2158,-1056.06
1431,,1.0,0.5,False,0.4,2,-0.48920454545454545,1496,-631.85
1432,,1.0,0.5,False,0.4,3,-0.5031660899653978,578,-190.82999999999996
1433,,1.0,0.5,False,0.4,4,-0.4878468208092486,1384,-575.1800000000001
1434,,1.0,0.5,False,0.4,5,-0.49486151603498535,1372,-578.9499999999999
1435,,1.0,0.5,False,0.4,6,-0.543747178329571,886,-381.75999999999993
1436,,1.0,0.5,False,0.4,7,-0.4977719033232628,1324,-559.05
1437,,1.0,0.5,False,0.4,8,-0.5085978428351309,1298,-560.1599999999999
1438,,1.0,0.5,False,0.4,9,-0.5301672025723473,1555,-724.41
1439,,1.0,0.5,False,0.4,10,-0.5155812101910827,1256,-547.5699999999999
1440,,1.0,1.0,True,0.1,1,-0.10731800766283522,522,43.98000000000001
1441,,1.0,1.0,True,0.1,2,-0.15244755244755243,143,78.2
1442,,1.0,1.0,True,0.1,3,-0.1682300884955754,113,80.98999999999998
1443,,1.0,1.0,True,0.1,4,0.06466876971608865,317,120.5000000000001
1444,,1.0,1.0,True,0.1,5,-0.11261194029850749,134,84.91
1445,,1.0,1.0,True,0.1,6,-0.11261194029850749,134,84.91
1446,,1.0,1.0,True,0.1,7,0.011037037037037279,405,104.4700000000001
1447,,1.0,1.0,True,0.1,8,-0.127925925925926,135,82.72999999999999
1448,,1.0,1.0,True,0.1,9,-0.11632352941176476,136,84.17999999999999
1449,,1.0,1.0,True,0.1,10,-0.12277372262773728,137,83.17999999999999
1450,,1.0,1.0,True,0.2,1,-0.07082936129647274,1049,25.700000000000088
1451,,1.0,1.0,True,0.2,2,-0.11324503311258265,302,65.80000000000004
1452,,1.0,1.0,True,0.2,3,-0.09743859649122791,285,72.23000000000005
1453,,1.0,1.0,True,0.2,4,-0.08897887323943646,284,74.73000000000005
1454,,1.0,1.0,True,0.2,5,-0.10287769784172651,695,28.50000000000007
1455,,1.0,1.0,True,0.2,6,-0.09275261324041793,287,73.38000000000005
1456,,1.0,1.0,True,0.2,7,-0.057458333333333125,240,86.21000000000005
1457,,1.0,1.0,True,0.2,8,-0.10817241379310327,290,68.63000000000005
1458,,1.0,1.0,True,0.2,9,-0.10508650519031124,289,69.63000000000005
1459,,1.0,1.0,True,0.2,10,-0.10320689655172396,290,70.07000000000005
1460,,1.0,1.0,True,0.3,1,-0.3671072796934865,1566,-474.8899999999999
1461,,1.0,1.0,True,0.3,2,-0.4177181208053692,447,-86.72000000000001
1462,,1.0,1.0,True,0.3,3,-0.3921241050119332,419,-64.30000000000003
1463,,1.0,1.0,True,0.3,4,-0.3791954022988507,348,-31.960000000000022
1464,,1.0,1.0,True,0.3,5,-0.41301431801055005,1327,-448.06999999999994
1465,,1.0,1.0,True,0.3,6,-0.38373205741626804,418,-60.40000000000002
1466,,1.0,1.0,True,0.3,7,-0.3895734597156399,422,-64.40000000000002
1467,,1.0,1.0,True,0.3,8,-0.4103880355699272,1237,-407.65
1468,,1.0,1.0,True,0.3,9,-0.38666666666666677,420,-62.40000000000002
1469,,1.0,1.0,True,0.3,10,-0.42610766045548654,966,-311.62
1470,,1.0,1.0,True,0.4,1,-0.5404030710172744,2084,-1026.1999999999998
1471,,1.0,1.0,True,0.4,2,-0.4877087508350034,1497,-630.1000000000001
1472,,1.0,1.0,True,0.4,3,-0.4894101508916323,1458,-613.56
1473,,1.0,1.0,True,0.4,4,-0.5065511265164644,577,-192.27999999999997
1474,,1.0,1.0,True,0.4,5,-0.49449307075127646,1371,-577.95
1475,,1.0,1.0,True,0.4,6,-0.5023050259965337,577,-189.82999999999996
1476,,1.0,1.0,True,0.4,7,-0.5181535648994514,547,-183.42999999999995
1477,,1.0,1.0,True,0.4,8,-0.5073233582709892,1203,-510.30999999999995
1478,,1.0,1.0,True,0.4,9,-0.5141686182669789,1281,-558.65
1479,,1.0,1.0,True,0.4,10,-0.5117460317460317,1260,-544.8
1480,,1.0,1.0,False,0.1,1,-0.09780487804878046,533,47.87000000000001
1481,,1.0,1.0,False,0.1,2,-0.12902985074626871,134,82.71
1482,,1.0,1.0,False,0.1,3,-0.16413793103448274,145,76.2
1483,,1.0,1.0,False,0.1,4,-0.1682300884955754,113,80.98999999999998
1484,,1.0,1.0,False,0.1,5,0.04058411214953305,428,117.37000000000015
1485,,1.0,1.0,False,0.1,6,-0.14131944444444441,144,79.65
1486,,1.0,1.0,False,0.1,7,-0.1256617647058824,136,82.91
1487,,1.0,1.0,False,0.1,8,-0.20600000000000024,110,77.33999999999997
1488,,1.0,1.0,False,0.1,9,-0.127925925925926,135,82.72999999999999
1489,,1.0,1.0,False,0.1,10,0.024511784511784755,297,107.28000000000007
1490,,1.0,1.0,False,0.2,1,-0.06456904541241881,1079,30.330000000000098
1491,,1.0,1.0,False,0.2,2,-0.09426056338028152,284,73.23000000000005
1492,,1.0,1.0,False,0.2,3,-0.11460526315789461,304,65.16000000000004
1493,,1.0,1.0,False,0.2,4,-0.08897887323943646,284,74.73000000000005
1494,,1.0,1.0,False,0.2,5,-0.05615702479338821,242,86.41000000000005
1495,,1.0,1.0,False,0.2,6,-0.08638596491228052,285,75.38000000000005
1496,,1.0,1.0,False,0.2,7,-0.09903114186851193,289,71.38000000000005
1497,,1.0,1.0,False,0.2,8,-0.11123711340206167,291,67.63000000000005
1498,,1.0,1.0,False,0.2,9,-0.057458333333333125,240,86.21000000000005
1499,,1.0,1.0,False,0.2,10,-0.1286833855799373,638,17.900000000000013
1500,,1.0,1.0,False,0.3,1,-0.36643174603174594,1575,-477.1299999999999
1501,,1.0,1.0,False,0.3,2,-0.3915370370370371,1080,-322.86
1502,,1.0,1.0,False,0.3,3,-0.4190178571428572,448,-87.72000000000001
1503,,1.0,1.0,False,0.3,4,-0.38225419664268595,417,-59.40000000000002
1504,,1.0,1.0,False,0.3,5,-0.41301431801055005,1327,-448.06999999999994
1505,,1.0,1.0,False,0.3,6,-0.41582104228121924,1017,-322.89
1506,,1.0,1.0,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1507,,1.0,1.0,False,0.3,8,-0.38666666666666677,420,-62.40000000000002
1508,,1.0,1.0,False,0.3,9,-0.4155756578947368,1216,-405.34
1509,,1.0,1.0,False,0.3,10,-0.4025324114088158,1157,-365.7299999999999
1510,,1.0,1.0,False,0.4,1,-0.5363579353593825,2073,-1011.8699999999999
1511,,1.0,1.0,False,0.4,2,-0.500998278829604,581,-191.07999999999996
1512,,1.0,1.0,False,0.4,3,-0.4894101508916323,1458,-613.56
1513,,1.0,1.0,False,0.4,4,-0.5070805739514348,1812,-818.8299999999999
1514,,1.0,1.0,False,0.4,5,-0.49628008752735225,1371,-580.4
1515,,1.0,1.0,False,0.4,6,-0.5138786764705882,544,-179.54999999999995
1516,,1.0,1.0,False,0.4,7,-0.5145620437956203,548,-181.97999999999996
1517,,1.0,1.0,False,0.4,8,-0.5199811083123425,1588,-725.7299999999999
1518,,1.0,1.0,False,0.4,9,-0.5137022603273577,1283,-559.0799999999999
1519,,1.0,1.0,False,0.4,10,-0.5140175019888623,1257,-546.1199999999999
1520,,1.0,10.0,True,0.1,1,-0.09929104477611936,536,46.78000000000002
1521,,1.0,10.0,True,0.1,2,-0.18672566371681437,113,78.89999999999998
1522,,1.0,10.0,True,0.1,3,-0.12902985074626871,134,82.71
1523,,1.0,10.0,True,0.1,4,0.060284810126582586,316,119.0500000000001
1524,,1.0,10.0,True,0.1,5,0.040474777448071514,337,113.6400000000001
1525,,1.0,10.0,True,0.1,6,-0.11261194029850749,134,84.91
1526,,1.0,10.0,True,0.1,7,-0.1256617647058824,136,82.91
1527,,1.0,10.0,True,0.1,8,0.011156812339331848,389,104.34000000000009
1528,,1.0,10.0,True,0.1,9,0.014688524590164181,305,104.48000000000008
1529,,1.0,10.0,True,0.1,10,-0.13433823529411773,136,81.72999999999999
1530,,1.0,10.0,True,0.2,1,-0.06172815533980575,1030,36.42000000000007
1531,,1.0,10.0,True,0.2,2,-0.06361788617886158,246,84.35000000000005
1532,,1.0,10.0,True,0.2,3,-0.110299003322259,301,66.80000000000004
1533,,1.0,10.0,True,0.2,4,-0.08756132756132741,693,39.32000000000011
1534,,1.0,10.0,True,0.2,5,-0.05615702479338821,242,86.41000000000005
1535,,1.0,10.0,True,0.2,6,-0.08638596491228052,285,75.38000000000005
1536,,1.0,10.0,True,0.2,7,-0.09903114186851193,289,71.38000000000005
1537,,1.0,10.0,True,0.2,8,-0.10508650519031124,289,69.63000000000005
1538,,1.0,10.0,True,0.2,9,-0.06136929460580892,241,85.21000000000005
1539,,1.0,10.0,True,0.2,10,-0.11272084805653693,283,68.10000000000005
1540,,1.0,10.0,True,0.3,1,-0.36790638836179623,1581,-481.65999999999985
1541,,1.0,10.0,True,0.3,2,-0.4001082055906222,1109,-343.72
1542,,1.0,10.0,True,0.3,3,-0.40979643765903295,786,-222.09999999999994
1543,,1.0,10.0,True,0.3,4,-0.38225419664268595,417,-59.40000000000002
1544,,1.0,10.0,True,0.3,5,-0.4285527544351074,1071,-358.98
1545,,1.0,10.0,True,0.3,6,-0.41008928571428577,448,-83.72000000000001
1546,,1.0,10.0,True,0.3,7,-0.3895734597156399,422,-64.40000000000002
1547,,1.0,10.0,True,0.3,8,-0.38666666666666677,420,-62.40000000000002
1548,,1.0,10.0,True,0.3,9,-0.3562579617834395,628,-123.73
1549,,1.0,10.0,True,0.3,10,-0.3854631828978623,421,-62.280000000000015
1550,,1.0,10.0,True,0.4,1,-0.5356504663721158,2037,-991.1199999999999
1551,,1.0,10.0,True,0.4,2,-0.4888628762541807,1495,-630.8500000000001
1552,,1.0,10.0,True,0.4,3,-0.5239955232232791,1787,-836.3799999999999
1553,,1.0,10.0,True,0.4,4,-0.5091376451077944,1809,-821.03
1554,,1.0,10.0,True,0.4,5,-0.48899290780141846,1410,-589.48
1555,,1.0,10.0,True,0.4,6,-0.4991765578635014,1348,-572.8899999999999
1556,,1.0,10.0,True,0.4,7,-0.4971655328798186,1323,-557.75
1557,,1.0,10.0,True,0.4,8,-0.5085978428351309,1298,-560.1599999999999
1558,,1.0,10.0,True,0.4,9,-0.5145475819032761,1282,-559.65
1559,,1.0,10.0,True,0.4,10,-0.5155812101910827,1256,-547.5699999999999
1560,,1.0,10.0,False,0.1,1,-0.11093690248565967,523,41.97999999999999
1561,,1.0,10.0,False,0.1,2,-0.12902985074626871,134,82.71
1562,,1.0,10.0,False,0.1,3,-0.12902985074626871,134,82.71
1563,,1.0,10.0,False,0.1,4,-0.1682300884955754,113,80.98999999999998
1564,,1.0,10.0,False,0.1,5,-0.11261194029850749,134,84.91
1565,,1.0,10.0,False,0.1,6,-0.10103703703703704,135,86.36
1566,,1.0,10.0,False,0.1,7,-0.1256617647058824,136,82.91
1567,,1.0,10.0,False,0.1,8,-0.1910810810810813,111,78.78999999999998
1568,,1.0,10.0,False,0.1,9,-0.20600000000000024,110,77.33999999999997
1569,,1.0,10.0,False,0.1,10,-0.13433823529411773,136,81.72999999999999
1570,,1.0,10.0,False,0.2,1,-0.05822846079380438,1033,39.85000000000008
1571,,1.0,10.0,False,0.2,2,-0.110299003322259,301,66.80000000000004
1572,,1.0,10.0,False,0.2,3,-0.07978813559322023,708,43.510000000000076
1573,,1.0,10.0,False,0.2,4,-0.08897887323943646,284,74.73000000000005
1574,,1.0,10.0,False,0.2,5,-0.0895804195804194,286,74.38000000000005
1575,,1.0,10.0,False,0.2,6,-0.0895804195804194,286,74.38000000000005
1576,,1.0,10.0,False,0.2,7,-0.09903114186851193,289,71.38000000000005
1577,,1.0,10.0,False,0.2,8,-0.11123711340206167,291,67.63000000000005
1578,,1.0,10.0,False,0.2,9,-0.1137165354330708,635,27.790000000000056
1579,,1.0,10.0,False,0.2,10,-0.12731554160125588,637,18.900000000000013
1580,,1.0,10.0,False,0.3,1,-0.36706114398422085,1521,-458.29999999999995
1581,,1.0,10.0,False,0.3,2,-0.41140311804008917,449,-84.72000000000001
1582,,1.0,10.0,False,0.3,3,-0.3921241050119332,419,-64.30000000000003
1583,,1.0,10.0,False,0.3,4,-0.38225419664268595,417,-59.40000000000002
1584,,1.0,10.0,False,0.3,5,-0.38225419664268595,417,-59.40000000000002
1585,,1.0,10.0,False,0.3,6,-0.3918413597733711,706,-176.64
1586,,1.0,10.0,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1587,,1.0,10.0,False,0.3,8,-0.38666666666666677,420,-62.40000000000002
1588,,1.0,10.0,False,0.3,9,-0.4313163265306123,980,-322.69000000000005
1589,,1.0,10.0,False,0.3,10,-0.3854631828978623,421,-62.280000000000015
1590,,1.0,10.0,False,0.4,1,-0.5332442569151429,2133,-1037.4099999999999
1591,,1.0,10.0,False,0.4,2,-0.48920454545454545,1496,-631.85
1592,,1.0,10.0,False,0.4,3,-0.509796672828096,541,-175.79999999999995
1593,,1.0,10.0,False,0.4,4,-0.5139814814814814,540,-177.54999999999995
1594,,1.0,10.0,False,0.4,5,-0.4932265112891479,1373,-577.2
1595,,1.0,10.0,False,0.4,6,-0.5191533451746595,1689,-776.8499999999999
1596,,1.0,10.0,False,0.4,7,-0.5145620437956203,548,-181.97999999999996
1597,,1.0,10.0,False,0.4,8,-0.5089761354888375,1299,-561.1599999999999
1598,,1.0,10.0,False,0.4,9,-0.5145475819032761,1282,-559.65
1599,,1.0,10.0,False,0.4,10,-0.514403815580286,1258,-547.1199999999999
1600,,10.0,0.01,True,0.1,1,-0.09568441064638787,526,49.66999999999998
1601,,10.0,0.01,True,0.1,2,-0.2008695652173915,115,76.89999999999998
1602,,10.0,0.01,True,0.1,3,-0.12902985074626871,134,82.71
1603,,10.0,0.01,True,0.1,4,-0.11074626865671644,134,85.16
1604,,10.0,0.01,True,0.1,5,-0.11261194029850749,134,84.91
1605,,10.0,0.01,True,0.1,6,-0.11261194029850749,134,84.91
1606,,10.0,0.01,True,0.1,7,-0.2131531531531534,111,76.33999999999997
1607,,10.0,0.01,True,0.1,8,0.01784126984127008,315,105.62000000000008
1608,,10.0,0.01,True,0.1,9,0.00926910299003348,301,102.79000000000008
1609,,10.0,0.01,True,0.1,10,-0.13433823529411773,136,81.72999999999999
1610,,10.0,0.01,True,0.2,1,-0.06134820562560618,1031,36.75000000000003
1611,,10.0,0.01,True,0.2,2,-0.098931506849315,730,27.780000000000065
1612,,10.0,0.01,True,0.2,3,-0.110299003322259,301,66.80000000000004
1613,,10.0,0.01,True,0.2,4,-0.08897887323943646,284,74.73000000000005
1614,,10.0,0.01,True,0.2,5,-0.10287769784172651,695,28.50000000000007
1615,,10.0,0.01,True,0.2,6,-0.08638596491228052,285,75.38000000000005
1616,,10.0,0.01,True,0.2,7,-0.06136929460580892,241,85.21000000000005
1617,,10.0,0.01,True,0.2,8,-0.11705972434915764,653,23.560000000000066
1618,,10.0,0.01,True,0.2,9,-0.1107931570762052,643,28.760000000000062
1619,,10.0,0.01,True,0.2,10,-0.11078231292516989,294,67.43000000000005
1620,,10.0,0.01,True,0.3,1,-0.3713670411985018,1602,-494.9299999999999
1621,,10.0,0.01,True,0.3,2,-0.4177181208053692,447,-86.72000000000001
1622,,10.0,0.01,True,0.3,3,-0.38455587392550156,349,-34.21000000000002
1623,,10.0,0.01,True,0.3,4,-0.38225419664268595,417,-59.40000000000002
1624,,10.0,0.01,True,0.3,5,-0.38225419664268595,417,-59.40000000000002
1625,,10.0,0.01,True,0.3,6,-0.38373205741626804,418,-60.40000000000002
1626,,10.0,0.01,True,0.3,7,-0.3895734597156399,422,-64.40000000000002
1627,,10.0,0.01,True,0.3,8,-0.38666666666666677,420,-62.40000000000002
1628,,10.0,0.01,True,0.3,9,-0.3562579617834395,628,-123.73
1629,,10.0,0.01,True,0.3,10,-0.42610766045548654,966,-311.62
1630,,10.0,0.01,True,0.4,1,-0.534165863066538,2074,-1007.8599999999999
1631,,10.0,0.01,True,0.4,2,-0.48920454545454545,1496,-631.85
1632,,10.0,0.01,True,0.4,3,-0.4894101508916323,1458,-613.56
1633,,10.0,0.01,True,0.4,4,-0.48747650036153295,1383,-574.1800000000001
1634,,10.0,0.01,True,0.4,5,-0.49486151603498535,1372,-578.9499999999999
1635,,10.0,0.01,True,0.4,6,-0.5004754829123328,1346,-573.6399999999999
1636,,10.0,0.01,True,0.4,7,-0.49857898715041565,1323,-559.6199999999999
1637,,10.0,0.01,True,0.4,8,-0.5193565683646112,1492,-674.8799999999999
1638,,10.0,0.01,True,0.4,9,-0.5141686182669789,1281,-558.65
1639,,10.0,0.01,True,0.4,10,-0.5155812101910827,1256,-547.5699999999999
1640,,10.0,0.01,False,0.1,1,-0.09151515151515155,528,51.679999999999986
1641,,10.0,0.01,False,0.1,2,-0.12902985074626871,134,82.71
1642,,10.0,0.01,False,0.1,3,-0.12902985074626871,134,82.71
1643,,10.0,0.01,False,0.1,4,-0.12248120300751884,133,83.71
1644,,10.0,0.01,False,0.1,5,-0.11261194029850749,134,84.91
1645,,10.0,0.01,False,0.1,6,-0.11261194029850749,134,84.91
1646,,10.0,0.01,False,0.1,7,-0.1256617647058824,136,82.91
1647,,10.0,0.01,False,0.1,8,-0.127925925925926,135,82.72999999999999
1648,,10.0,0.01,False,0.1,9,-0.127925925925926,135,82.72999999999999
1649,,10.0,0.01,False,0.1,10,0.02929530201342307,298,108.73000000000008
1650,,10.0,0.01,False,0.2,1,-0.07275500476644418,1049,23.68000000000005
1651,,10.0,0.01,False,0.2,2,-0.11324503311258265,302,65.80000000000004
1652,,10.0,0.01,False,0.2,3,-0.0638934426229506,244,84.41000000000005
1653,,10.0,0.01,False,0.2,4,-0.09850174216027859,287,71.73000000000005
1654,,10.0,0.01,False,0.2,5,-0.10287769784172651,695,28.50000000000007
1655,,10.0,0.01,False,0.2,6,-0.08638596491228052,285,75.38000000000005
1656,,10.0,0.01,False,0.2,7,-0.10213793103448258,290,70.38000000000005
1657,,10.0,0.01,False,0.2,8,-0.06136929460580892,241,85.21000000000005
1658,,10.0,0.01,False,0.2,9,-0.057458333333333125,240,86.21000000000005
1659,,10.0,0.01,False,0.2,10,-0.10774744027303737,293,68.43000000000005
1660,,10.0,0.01,False,0.3,1,-0.3666279069767441,1548,-467.53999999999985
1661,,10.0,0.01,False,0.3,2,-0.4040750670241287,1492,-502.88
1662,,10.0,0.01,False,0.3,3,-0.41579902302861127,1433,-495.8399999999999
1663,,10.0,0.01,False,0.3,4,-0.38225419664268595,417,-59.40000000000002
1664,,10.0,0.01,False,0.3,5,-0.3875142045454545,704,-172.80999999999995
1665,,10.0,0.01,False,0.3,6,-0.41008928571428577,448,-83.72000000000001
1666,,10.0,0.01,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1667,,10.0,0.01,False,0.3,8,-0.4294939271255061,988,-324.34000000000003
1668,,10.0,0.01,False,0.3,9,-0.38666666666666677,420,-62.40000000000002
1669,,10.0,0.01,False,0.3,10,-0.4291841004184101,956,-310.30000000000007
1670,,10.0,0.01,False,0.4,1,-0.532778045257583,2077,-1006.5799999999999
1671,,10.0,0.01,False,0.4,2,-0.48920454545454545,1496,-631.85
1672,,10.0,0.01,False,0.4,3,-0.5209357030841609,1913,-896.55
1673,,10.0,0.01,False,0.4,4,-0.48414908579465543,1422,-588.46
1674,,10.0,0.01,False,0.4,5,-0.49355426074289876,1373,-577.65
1675,,10.0,0.01,False,0.4,6,-0.4991765578635014,1348,-572.8899999999999
1676,,10.0,0.01,False,0.4,7,-0.4981996974281391,1322,-558.6199999999999
1677,,10.0,0.01,False,0.4,8,-0.5104853620955315,1298,-562.6099999999999
1678,,10.0,0.01,False,0.4,9,-0.5145475819032761,1282,-559.65
1679,,10.0,0.01,False,0.4,10,-0.5151033386327504,1258,-548.0
1680,,10.0,0.1,True,0.1,1,-0.0923452157598499,533,50.78
1681,,10.0,0.1,True,0.1,2,-0.18672566371681437,113,78.89999999999998
1682,,10.0,0.1,True,0.1,3,-0.15244755244755243,143,78.2
1683,,10.0,0.1,True,0.1,4,-0.15403508771929839,114,82.43999999999998
1684,,10.0,0.1,True,0.1,5,-0.11261194029850749,134,84.91
1685,,10.0,0.1,True,0.1,6,-0.16336283185840728,113,81.53999999999998
1686,,10.0,0.1,True,0.1,7,-0.1256617647058824,136,82.91
1687,,10.0,0.1,True,0.1,8,0.013280254777070295,314,104.17000000000007
1688,,10.0,0.1,True,0.1,9,-0.127925925925926,135,82.72999999999999
1689,,10.0,0.1,True,0.1,10,-0.12277372262773728,137,83.17999999999999
1690,,10.0,0.1,True,0.2,1,-0.06390404515522098,1063,32.07000000000009
1691,,10.0,0.1,True,0.2,2,-0.09743859649122791,285,72.23000000000005
1692,,10.0,0.1,True,0.2,3,-0.10684027777777762,288,69.23000000000005
1693,,10.0,0.1,True,0.2,4,-0.09149425287356304,696,36.32000000000012
1694,,10.0,0.1,True,0.2,5,-0.0895804195804194,286,74.38000000000005
1695,,10.0,0.1,True,0.2,6,-0.0895804195804194,286,74.38000000000005
1696,,10.0,0.1,True,0.2,7,-0.09903114186851193,289,71.38000000000005
1697,,10.0,0.1,True,0.2,8,-0.10656357388316133,291,68.99000000000005
1698,,10.0,0.1,True,0.2,9,-0.10508650519031124,289,69.63000000000005
1699,,10.0,0.1,True,0.2,10,-0.12731554160125588,637,18.900000000000013
1700,,10.0,0.1,True,0.3,1,-0.3617457305502845,1581,-471.91999999999985
1701,,10.0,0.1,True,0.3,2,-0.4006486486486487,1110,-344.72
1702,,10.0,0.1,True,0.3,3,-0.3921241050119332,419,-64.30000000000003
1703,,10.0,0.1,True,0.3,4,-0.41008928571428577,448,-83.72000000000001
1704,,10.0,0.1,True,0.3,5,-0.38225419664268595,417,-59.40000000000002
1705,,10.0,0.1,True,0.3,6,-0.3918413597733711,706,-176.64
1706,,10.0,0.1,True,0.3,7,-0.3895734597156399,422,-64.40000000000002
1707,,10.0,0.1,True,0.3,8,-0.3869679300291546,343,-32.73000000000003
1708,,10.0,0.1,True,0.3,9,-0.4313163265306123,980,-322.69000000000005
1709,,10.0,0.1,True,0.3,10,-0.3854631828978623,421,-62.280000000000015
1710,,10.0,0.1,True,0.4,1,-0.5385185185185185,2052,-1005.04
1711,,10.0,0.1,True,0.4,2,-0.5031660899653978,578,-190.82999999999996
1712,,10.0,0.1,True,0.4,3,-0.5031660899653978,578,-190.82999999999996
1713,,10.0,0.1,True,0.4,4,-0.509796672828096,541,-175.79999999999995
1714,,10.0,0.1,True,0.4,5,-0.5185185185185184,540,-179.99999999999994
1715,,10.0,0.1,True,0.4,6,-0.5118899082568806,545,-178.97999999999996
1716,,10.0,0.1,True,0.4,7,-0.4977719033232628,1324,-559.05
1717,,10.0,0.1,True,0.4,8,-0.5085978428351309,1298,-560.1599999999999
1718,,10.0,0.1,True,0.4,9,-0.5145475819032761,1282,-559.65
1719,,10.0,0.1,True,0.4,10,-0.5135424940428911,1259,-546.55
1720,,10.0,0.1,False,0.1,1,-0.10923224568138196,521,43.09
1721,,10.0,0.1,False,0.1,2,-0.2008695652173915,115,76.89999999999998
1722,,10.0,0.1,False,0.1,3,-0.12902985074626871,134,82.71
1723,,10.0,0.1,False,0.1,4,-0.12248120300751884,133,83.71
1724,,10.0,0.1,False,0.1,5,0.044644970414201485,338,115.0900000000001
1725,,10.0,0.1,False,0.1,6,-0.17776785714285737,112,80.08999999999997
1726,,10.0,0.1,False,0.1,7,-0.2131531531531534,111,76.33999999999997
1727,,10.0,0.1,False,0.1,8,-0.127925925925926,135,82.72999999999999
1728,,10.0,0.1,False,0.1,9,0.009967105263158133,304,103.03000000000007
1729,,10.0,0.1,False,0.1,10,0.00403703703703726,270,101.09000000000006
1730,,10.0,0.1,False,0.2,1,-0.05895914396887162,1028,39.38999999999997
1731,,10.0,0.1,False,0.2,2,-0.0789136904761903,672,46.97000000000011
1732,,10.0,0.1,False,0.2,3,-0.07978813559322023,708,43.510000000000076
1733,,10.0,0.1,False,0.2,4,-0.07526881720430093,651,51.0000000000001
1734,,10.0,0.1,False,0.2,5,-0.08638596491228052,285,75.38000000000005
1735,,10.0,0.1,False,0.2,6,-0.08638596491228052,285,75.38000000000005
1736,,10.0,0.1,False,0.2,7,-0.11179640718562862,668,25.32000000000008
1737,,10.0,0.1,False,0.2,8,-0.10197916666666648,288,70.63000000000005
1738,,10.0,0.1,False,0.2,9,-0.11266211604095545,293,66.99000000000005
1739,,10.0,0.1,False,0.2,10,-0.12731554160125588,637,18.900000000000013
1740,,10.0,0.1,False,0.3,1,-0.36003138731952283,1593,-473.52999999999986
1741,,10.0,0.1,False,0.3,2,-0.41140311804008917,449,-84.72000000000001
1742,,10.0,0.1,False,0.3,3,-0.4136044176706828,996,-311.95000000000005
1743,,10.0,0.1,False,0.3,4,-0.38225419664268595,417,-59.40000000000002
1744,,10.0,0.1,False,0.3,5,-0.38225419664268595,417,-59.40000000000002
1745,,10.0,0.1,False,0.3,6,-0.41582104228121924,1017,-322.89
1746,,10.0,0.1,False,0.3,7,-0.41008928571428577,448,-83.72000000000001
1747,,10.0,0.1,False,0.3,8,-0.3500624024960999,641,-124.39000000000001
1748,,10.0,0.1,False,0.3,9,-0.4313163265306123,980,-322.69000000000005
1749,,10.0,0.1,False,0.3,10,-0.42610766045548654,966,-311.62
1750,,10.0,0.1,False,0.4,1,-0.5296100691016781,2026,-972.9899999999999
1751,,10.0,0.1,False,0.4,2,-0.5031660899653978,578,-190.82999999999996
1752,,10.0,0.1,False,0.4,3,-0.5031660899653978,578,-190.82999999999996
1753,,10.0,0.1,False,0.4,4,-0.4878468208092486,1384,-575.1800000000001
1754,,10.0,0.1,False,0.4,5,-0.512231075697211,1757,-799.9899999999999
1755,,10.0,0.1,False,0.4,6,-0.5118899082568806,545,-178.97999999999996
1756,,10.0,0.1,False,0.4,7,-0.49607547169811317,1325,-557.3
1757,,10.0,0.1,False,0.4,8,-0.5085978428351309,1298,-560.1599999999999
1758,,10.0,0.1,False,0.4,9,-0.5145475819032761,1282,-559.65
1759,,10.0,0.1,False,0.4,10,-0.5159665871121718,1257,-548.5699999999999
1760,,10.0,0.5,True,0.1,1,-0.09666034155597726,527,49.05999999999998
1761,,10.0,0.5,True,0.1,2,-0.12902985074626871,134,82.71
1762,,10.0,0.5,True,0.1,3,-0.1682300884955754,113,80.98999999999998
1763,,10.0,0.5,True,0.1,4,-0.1682300884955754,113,80.98999999999998
1764,,10.0,0.5,True,0.1,5,-0.17776785714285737,112,80.08999999999997
