timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1662213600,Sep 03 2022 - 2:00pm,complete,N/A,Hibernian,Kilmarnock,John Beaton,6,1.00,0.00,1.75,0.17,1,0,1,1,1,0,"12","",7,3,2,0,3,1,0,2,2,2,25,8,11,2,14,6,12,10,57,43,1.06,1.04,2.87,0.95,2.25,50,75,25,25,0,0,50,50,100,11.00,8.50,1.63,3.65,5.10,1.31,2.00,3.40,6.40,1.95,1.80,Easter Road Stadium (Edinburgh)
1662213600,Sep 03 2022 - 2:00pm,complete,N/A,Livingston,Hearts,William Collum,6,1.50,0.50,1.64,1.17,1,0,1,1,1,0,"28","",3,3,4,0,2,0,2,2,0,2,13,7,2,0,11,7,13,13,37,63,1.17,1.01,1.23,0.92,2.50,75,100,50,0,0,0,100,50,100,9.00,6.00,3.35,3.25,2.11,1.36,2.12,3.77,7.30,1.91,1.91,Tony Macaroni Arena (Livingston)
1662213600,Sep 03 2022 - 2:00pm,complete,N/A,Motherwell,Dundee United,Craig Napier,6,1.50,0.50,0.60,0.70,0,0,0,0,0,0,"","",3,6,2,0,1,0,0,2,1,0,21,12,4,3,17,9,16,15,66,34,0.85,1.19,1.90,1.24,2.75,75,75,50,25,25,0,75,50,100,6.00,4.00,2.12,3.25,3.35,1.39,2.23,3.98,7.80,1.95,1.80,Fir Park (Motherwell)
1662213600,Sep 03 2022 - 2:00pm,complete,N/A,Ross County,Aberdeen,Kevin Clancy,6,1.50,1.50,0.92,0.58,1,1,2,0,0,0,"90'5","88",3,13,0,0,2,0,0,0,0,2,10,13,2,5,8,8,8,5,43,57,1.09,1.30,1.10,1.61,2.00,25,50,25,25,0,0,25,25,100,6.00,5.50,3.40,3.25,2.09,1.36,2.12,3.77,7.35,1.80,1.95,Global Energy Stadium (Dingwall)
1662213600,Sep 03 2022 - 2:00pm,complete,N/A,St. Johnstone,St. Mirren,Colin Steven,6,0.00,1.50,1.00,0.50,3,0,3,1,1,0,"26,66,86","",1,9,2,0,5,0,1,1,1,4,11,11,4,3,7,8,4,15,45,55,0.82,0.98,1.13,1.34,2.50,25,50,50,25,25,25,50,50,100,9.50,7.50,2.33,2.98,3.15,1.47,2.50,4.60,9.10,2.00,1.75,McDiarmid Park (Perth)
1663423200,Sep 17 2022 - 2:00pm,complete,N/A,Hibernian,Aberdeen,David Dickinson,8,1.67,1.33,1.75,0.58,3,1,4,2,1,1,"45'1,62,73","4",10,2,2,0,5,1,1,1,4,2,25,6,10,2,15,4,19,14,65,35,1.67,1.40,2.88,0.65,2.00,50,67,17,17,0,0,67,33,84,13.33,4.33,2.25,3.10,3.25,1.40,2.20,4.00,7.50,1.91,1.91,Easter Road Stadium (Edinburgh)
1663423200,Sep 17 2022 - 2:00pm,complete,N/A,Livingston,Kilmarnock,Grant Irvine,8,2.00,0.00,1.64,0.17,1,0,1,1,1,0,"25","",5,4,1,0,2,0,0,1,1,1,11,4,2,0,9,4,14,12,47,53,1.19,1.01,1.31,0.54,1.83,34,50,34,0,0,0,67,50,67,6.33,7.67,1.98,3.40,3.60,1.40,2.25,4.00,7.50,2.00,1.75,Tony Macaroni Arena (Livingston)
1663423200,Sep 17 2022 - 2:00pm,complete,N/A,Rangers,Dundee United,Kevin Clancy,8,3.00,0.67,2.67,0.70,2,1,3,1,1,0,"8,49","59",7,4,3,0,2,0,1,2,1,1,18,10,8,5,10,5,10,8,66,34,2.80,1.21,2.38,1.27,2.83,34,84,50,50,17,17,67,67,84,12.00,3.33,1.12,9.00,23.00,1.12,1.41,2.01,3.40,2.38,1.53,Ibrox Stadium (Glasgow)
1663423200,Sep 17 2022 - 2:00pm,complete,N/A,St. Johnstone,Ross County,Matthew McDermid,8,1.00,0.00,1.00,0.82,0,0,0,0,0,0,"","",5,3,4,0,2,0,1,3,0,2,16,10,2,2,14,8,9,12,49,51,0.93,0.93,1.43,1.09,2.17,17,50,50,17,0,17,33,50,100,5.67,5.34,2.20,3.20,3.25,1.40,2.30,4.00,8.00,1.95,1.80,McDiarmid Park (Perth)
1663498800,Sep 18 2022 - 11:00am,complete,N/A,St. Mirren,Celtic,Don Robertson,8,2.00,3.00,2.08,2.58,2,0,2,1,1,0,"43,53","",6,7,3,0,2,0,0,3,0,2,5,18,3,6,2,12,15,11,20,80,1.42,2.72,0.80,2.08,3.50,17,50,50,50,34,34,67,50,67,16.33,3.33,10.00,6.25,1.20,1.14,1.40,2.02,3.60,2.10,1.67,The SMISA Stadium (Paisley)
